Open,High,Low,Close,Tick Volume,Spread,Real Volume,Time
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2621.38,2634.83,2613.76,2628.34,168626,17,0,2024-09-23
2627.56,2664.32,2622.55,2657.06,202324,17,0,2024-09-24
2657.81,2670.5,2649.73,2656.92,192850,17,0,2024-09-25
2656.55,2685.51,2654.74,2672.26,198968,17,0,2024-09-26
2672.05,2674.28,2643.06,2658.07,214528,17,0,2024-09-27
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2621.38,2634.83,2613.76,2628.34,168626,17,0,2024-09-23
2627.56,2664.32,2622.55,2657.06,202324,17,0,2024-09-24
2657.81,2670.5,2649.73,2656.92,192850,17,0,2024-09-25
2656.55,2685.51,2654.74,2672.26,198968,17,0,2024-09-26
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2621.38,2634.83,2613.76,2628.34,168626,17,0,2024-09-23
2627.56,2664.32,2622.55,2657.06,202324,17,0,2024-09-24
2657.81,2670.5,2649.73,2656.92,192850,17,0,2024-09-25
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2621.38,2634.83,2613.76,2628.34,168626,17,0,2024-09-23
2627.56,2664.32,2622.55,2657.06,202324,17,0,2024-09-24
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2621.38,2634.83,2613.76,2628.34,168626,17,0,2024-09-23
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2586.16,2625.68,2584.78,2622.12,191639,17,0,2024-09-20
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2558.58,2594.85,2551.03,2586.72,209958,17,0,2024-09-19
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2569.34,2600.09,2546.74,2559.06,189053,17,0,2024-09-18
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2582.0,2586.91,2560.71,2569.41,156282,17,0,2024-09-17
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2578.72,2589.59,2575.12,2582.32,139384,17,0,2024-09-16
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2558.19,2586.02,2556.57,2578.99,175616,17,0,2024-09-13
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2510.85,2560.03,2510.85,2558.6,176576,17,0,2024-09-12
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2516.36,2528.98,2500.87,2511.36,187207,17,0,2024-09-11
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2506.38,2518.44,2500.06,2516.6,151689,17,0,2024-09-10
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2496.72,2507.2,2485.5,2506.34,166250,17,0,2024-09-09
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2516.46,2529.13,2485.04,2497.27,187853,17,0,2024-09-06
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2494.46,2523.45,2493.77,2516.61,163888,17,0,2024-09-05
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2492.71,2500.2,2471.85,2495.55,156368,17,0,2024-09-04
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2499.57,2506.2,2473.13,2493.01,172834,17,0,2024-09-03
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2502.42,2507.23,2489.96,2498.99,100895,17,0,2024-09-02
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2520.61,2526.87,2494.1,2503.21,165664,17,0,2024-08-30
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2504.25,2528.63,2503.54,2521.1,159746,17,0,2024-08-29
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2524.75,2529.0,2493.59,2504.54,162696,17,0,2024-08-28
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2518.13,2525.89,2503.45,2524.65,170625,17,0,2024-08-27
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2511.33,2526.84,2508.65,2517.9,169404,17,0,2024-08-26
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2485.03,2518.27,2484.3,2512.36,176563,17,0,2024-08-23
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2511.45,2514.63,2470.77,2484.6,174870,17,0,2024-08-22
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2513.11,2519.87,2493.41,2512.3,172434,17,0,2024-08-21
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2503.47,2531.66,2497.29,2513.94,176031,17,0,2024-08-20
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2509.27,2510.06,2485.6,2504.13,177453,17,0,2024-08-19
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2455.65,2509.65,2450.71,2507.51,183517,17,0,2024-08-16
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2447.19,2470.06,2432.11,2456.47,175358,17,0,2024-08-15
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2465.95,2479.73,2438.03,2447.86,189573,17,0,2024-08-14
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2470.37,2476.93,2458.45,2464.88,169422,17,0,2024-08-13
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2429.76,2473.14,2423.75,2471.89,157683,17,0,2024-08-12
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2426.63,2436.96,2416.85,2430.66,180293,17,0,2024-08-09
2364.1,2390.73,2355.77,2387.08,186590,19,0,2024-07-26
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2382.04,2427.58,2380.18,2427.11,211321,17,0,2024-08-08
2396.77,2401.12,2353.06,2364.43,246228,19,0,2024-07-25
2364.1,2390.73,2355.77,2387.08,186590,19,0,2024-07-26
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2390.66,2406.99,2378.94,2382.89,210166,17,0,2024-08-07
2408.86,2431.96,2396.78,2397.12,182222,19,0,2024-07-24
2396.77,2401.12,2353.06,2364.43,246228,19,0,2024-07-25
2364.1,2390.73,2355.77,2387.08,186590,19,0,2024-07-26
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2409.56,2418.26,2381.46,2389.73,243263,17,0,2024-08-06
2396.51,2411.99,2388.22,2409.42,163657,19,0,2024-07-23
2408.86,2431.96,2396.78,2397.12,182222,19,0,2024-07-24
2396.77,2401.12,2353.06,2364.43,246228,19,0,2024-07-25
2364.1,2390.73,2355.77,2387.08,186590,19,0,2024-07-26
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
2444.02,2458.7,2364.23,2409.81,313875,17,0,2024-08-05
2401.71,2412.11,2383.87,2396.33,169446,19,0,2024-07-22
2396.51,2411.99,2388.22,2409.42,163657,19,0,2024-07-23
2408.86,2431.96,2396.78,2397.12,182222,19,0,2024-07-24
2396.77,2401.12,2353.06,2364.43,246228,19,0,2024-07-25
2364.1,2390.73,2355.77,2387.08,186590,19,0,2024-07-26
2387.8,2403.07,2369.49,2383.49,183444,17,0,2024-07-29
2383.15,2412.74,2376.41,2410.7,182232,17,0,2024-07-30
2410.41,2450.86,2403.82,2447.14,211362,17,0,2024-07-31
2448.08,2462.24,2430.14,2446.34,230407,17,0,2024-08-01
2446.26,2477.6,2410.71,2441.6,250773,17,0,2024-08-02
